value,reportDate,prettyValue,realty_id,Адрес,URL,Год постройки,Этажность,Высота потолков,Тип перекрытий,Подъездов,Количество лифтов,Квартир,Реновация,Аварийность,Детская площадка,Спортивная площадка,Расстояние до первой станции,Расстояние до второй станции,Расстояние до третьей станции,Название первой станции,Название второй станции,Название третьей станции,Ближайшая станция после тритмента расстояние,Ближайшая станция после тритмента,Ближайшая станция до тритмента расстояние,Ближайшая станция до тритмента,Сокращение расстояния,discounted_value,Number of queries,new_realty_id,grocery,clinic,nursery,school,api_url,cumprod,Пассажирские,Грузовые,Грузовых на подъезд,Пассажирских на подъезд,Газоснабжение_dummy,Спортивная площадка binary,Детская площадка binary,PCA_Component
266667.0,2024-11-01,266 667 ₽/м²,3,"Москва, улица Обручева, 28К3",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%9E%D0%B1%D1%80%D1%83%D1%87%D0%B5%D0%B2%D0%B0%2C+28%D0%9A3&totalArea=52.5&roomsCount=3&offerId=307635407&floor=floorOther&repairType=repairTypeWithout,1966,16,2.65,Железобетонные,1,"1 пассажирский, 1 грузовой",111.0,Нет,Нет,Нет,Нет,978.0,1816.0,2680.0,Университет Дружбы Народов,Воронцовская,Новаторская,978.0,Университет Дружбы Народов,1816.0,Воронцовская,838.0,159023.79390542072,17202.0,3,29,2,11,6,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%9E%D0%B1%D1%80%D1%83%D1%87%D0%B5%D0%B2%D0%B0%2C%2028%D0%9A3,1.6769,1,1,1.0,1.0,0,0,0,0.6652999715405711
273958.0,2024-11-01,273 958 ₽/м²,56,"Москва, улица Генерала Тюленева, 15",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%93%D0%B5%D0%BD%D0%B5%D1%80%D0%B0%D0%BB%D0%B0+%D0%A2%D1%8E%D0%BB%D0%B5%D0%BD%D0%B5%D0%B2%D0%B0%2C+15&totalArea=51.3&roomsCount=2&offerId=311160192&floor=floorOther&repairType=repairTypeWithout,1974,12,2.48,Другие,3,6 пассажирских,168.0,Нет,Нет,Да,Нет,534.0,1757.0,2311.0,Генерала Тюленева,Тютчевская,Тёплый Стан,534.0,Генерала Тюленева,2311.0,Тёплый Стан,1777.0,163371.69777565746,17202.0,56,15,0,11,9,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%93%D0%B5%D0%BD%D0%B5%D1%80%D0%B0%D0%BB%D0%B0%20%D0%A2%D1%8E%D0%BB%D0%B5%D0%BD%D0%B5%D0%B2%D0%B0%2C%2015,1.6769,6,0,0.0,2.0,0,0,1,0.2815639932394749
285700.0,2024-11-01,285 700 ₽/м²,80,"Москва, улица Обручева, 18",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%9E%D0%B1%D1%80%D1%83%D1%87%D0%B5%D0%B2%D0%B0%2C+18&totalArea=70.3&roomsCount=4&offerId=312890563&floor=floorOther,1967,16,3.0,Другие,1,"1 пассажирский, 1 грузовой",111.0,Нет,Нет,Нет,Нет,1324.0,1584.0,1647.0,Университет Дружбы Народов,Новаторская,Калужская,1324.0,Университет Дружбы Народов,1584.0,Новаторская,260.0,170373.90422803984,17202.0,78,30,1,15,7,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%9E%D0%B1%D1%80%D1%83%D1%87%D0%B5%D0%B2%D0%B0%2C%2018,1.6769,1,1,1.0,1.0,0,0,0,1.530327791924021
223855.0,2024-11-01,223 855 ₽/м²,55,"Москва, улица Генерала Тюленева, 13",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%93%D0%B5%D0%BD%D0%B5%D1%80%D0%B0%D0%BB%D0%B0+%D0%A2%D1%8E%D0%BB%D0%B5%D0%BD%D0%B5%D0%B2%D0%B0%2C+13&totalArea=68.0&roomsCount=3&offerId=304856437&floor=floorOther&repairType=repairTypeCosmetic,1974,12,2.48,Другие,3,6 пассажирских,112.0,Нет,Нет,Да,Нет,534.0,1792.0,2085.0,Генерала Тюленева,Тютчевская,Тёплый Стан,534.0,Генерала Тюленева,2085.0,Тёплый Стан,1551.0,133493.3508259288,17202.0,55,15,0,12,10,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%93%D0%B5%D0%BD%D0%B5%D1%80%D0%B0%D0%BB%D0%B0%20%D0%A2%D1%8E%D0%BB%D0%B5%D0%BD%D0%B5%D0%B2%D0%B0%2C%2013,1.6769,6,0,0.0,2.0,0,0,1,0.6819734912775327
213235.0,2024-11-01,213 235 ₽/м²,83,"Москва, пос. Завода Мосрентген, улица Героя России Соломатина, 17",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D0%BF%D0%BE%D1%81.+%D0%97%D0%B0%D0%B2%D0%BE%D0%B4%D0%B0+%D0%9C%D0%BE%D1%81%D1%80%D0%B5%D0%BD%D1%82%D0%B3%D0%B5%D0%BD%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%93%D0%B5%D1%80%D0%BE%D1%8F+%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B8+%D0%A1%D0%BE%D0%BB%D0%BE%D0%BC%D0%B0%D1%82%D0%B8%D0%BD%D0%B0%2C+17&totalArea=67.3&roomsCount=3&offerId=312621729&floor=floorOther&repairType=repairTypeEuro,1999,10,2.8,Железобетонные,2,2 пассажирских,80.0,Нет,Нет,Нет,Нет,1352.0,2834.0,4136.0,Тютчевская,Корниловская,Саларьево,1352.0,Тютчевская,4136.0,Саларьево,2784.0,127160.23615003876,17202.0,80,3,0,1,0,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D0%BF%D0%BE%D1%81.%20%D0%97%D0%B0%D0%B2%D0%BE%D0%B4%D0%B0%20%D0%9C%D0%BE%D1%81%D1%80%D0%B5%D0%BD%D1%82%D0%B3%D0%B5%D0%BD%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%93%D0%B5%D1%80%D0%BE%D1%8F%20%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B8%20%D0%A1%D0%BE%D0%BB%D0%BE%D0%BC%D0%B0%D1%82%D0%B8%D0%BD%D0%B0%2C%2017,1.6769,2,0,0.0,1.0,0,0,0,-4.144710670958865
327363.0,2024-11-01,327 363 ₽/м²,46,"Москва, улица Академика Виноградова, 12",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%B8%D0%BD%D0%BE%D0%B3%D1%80%D0%B0%D0%B4%D0%BE%D0%B2%D0%B0%2C+12&totalArea=50.8&roomsCount=2&offerId=304858455&floor=floorOther&repairType=repairTypeEuro,1975,16,2.48,Железобетонные,1,2 пассажирских,111.0,Нет,Нет,Да,Нет,1145.0,2849.0,4227.0,Генерала Тюленева,Тёплый Стан,Коньково,1145.0,Генерала Тюленева,2849.0,Тёплый Стан,1704.0,195219.1543920329,17202.0,46,13,1,11,5,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0%20%D0%92%D0%B8%D0%BD%D0%BE%D0%B3%D1%80%D0%B0%D0%B4%D0%BE%D0%B2%D0%B0%2C%2012,1.6769,2,0,0.0,2.0,0,0,1,-0.5436727131118412
308038.0,2024-11-01,308 038 ₽/м²,33,"Москва, улица Теплый Стан, 23",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+23&totalArea=36.8&roomsCount=1&offerId=311772311&floor=floorLast&repairType=repairTypeEuro,1981,16,2.64,Другие,4,8 пассажирских,255.0,Нет,Нет,Да,Нет,486.0,2179.0,2392.0,Генерала Тюленева,Тёплый Стан,Тютчевская,486.0,Генерала Тюленева,2179.0,Тёплый Стан,1693.0,183694.9132327509,17202.0,33,14,0,14,11,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9%20%D0%A1%D1%82%D0%B0%D0%BD%2C%2023,1.6769,8,0,0.0,2.0,0,0,1,1.2141208694893204
285205.0,2024-11-01,285 205 ₽/м²,20,"Москва, улица Академика Волгина, 13",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+13&totalArea=45.3&roomsCount=2&offerId=307780981&floor=floorOther&repairType=repairTypeWithout,1967,9,2.7,Другие,4,4 пассажирских,144.0,Нет,Нет,Нет,Нет,889.0,1180.0,1935.0,Университет Дружбы Народов,Беляево,Воронцовская,889.0,Университет Дружбы Народов,1180.0,Беляево,291.0,170078.71667958732,17202.0,20,32,2,11,9,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0%20%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C%2013,1.6769,4,0,0.0,1.0,1,0,0,1.4713148251335535
407372.0,2024-11-01,407 372 ₽/м²,10,"Москва, улица Саморы Машела, 4К4",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B+%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C+4%D0%9A4&totalArea=55.2&roomsCount=2&offerId=308290049&floor=floorLast&repairType=repairTypeDesign,2002,9,2.64,Другие,3,"6 пассажирских, 3 грузовых",87.0,Нет,Нет,Нет,Нет,1213.0,2467.0,2599.0,Университет Дружбы Народов,Коньково,Тропарёво,1213.0,Университет Дружбы Народов,2467.0,Коньково,1254.0,242931.59997614645,17202.0,10,23,3,9,6,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B%20%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C%204%D0%9A4,1.6769,6,3,1.0,2.0,0,0,0,0.1198498980821117
251923.0,2024-11-01,251 923 ₽/м²,59,"Москва, улица Теплый Стан, 15К7",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+15%D0%9A7&totalArea=52.0&roomsCount=2&offerId=309113077&floor=floorOther&repairType=repairTypeCosmetic,1973,12,2.48,Другие,3,6 пассажирских,168.0,Нет,Нет,Да,Нет,421.0,1241.0,2279.0,Генерала Тюленева,Тёплый Стан,Тютчевская,421.0,Генерала Тюленева,1241.0,Тёплый Стан,820.0,150231.3793309082,17202.0,59,13,0,15,9,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9%20%D0%A1%D1%82%D0%B0%D0%BD%2C%2015%D0%9A7,1.6769,6,0,0.0,2.0,0,0,1,0.914800329577794
255852.0,2024-11-01,255 852 ₽/м²,65,"Москва, улица Генерала Тюленева, 25",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%93%D0%B5%D0%BD%D0%B5%D1%80%D0%B0%D0%BB%D0%B0+%D0%A2%D1%8E%D0%BB%D0%B5%D0%BD%D0%B5%D0%B2%D0%B0%2C+25&totalArea=51.5&roomsCount=2&offerId=309890288&floor=floorOther&repairType=repairTypeCosmetic,1978,16,2.48,Другие,2,4 пассажирских,205.0,Нет,Нет,Да,Нет,1081.0,1361.0,2057.0,Генерала Тюленева,Тёплый Стан,Тютчевская,1081.0,Генерала Тюленева,1361.0,Тёплый Стан,280.0,152574.39322559483,17202.0,65,10,0,11,7,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%93%D0%B5%D0%BD%D0%B5%D1%80%D0%B0%D0%BB%D0%B0%20%D0%A2%D1%8E%D0%BB%D0%B5%D0%BD%D0%B5%D0%B2%D0%B0%2C%2025,1.6769,4,0,0.0,2.0,0,0,1,-0.415206465954278
331335.0,2024-11-01,331 335 ₽/м²,81,"Москва, улица Обручева, 4К1",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%9E%D0%B1%D1%80%D1%83%D1%87%D0%B5%D0%B2%D0%B0%2C+4%D0%9A1&totalArea=44.6&roomsCount=2&offerId=303885699&floor=floorOther&repairType=repairTypeCosmetic,1967,18,2.7,Другие,3,"3 пассажирских, 3 грузовых",191.0,Нет,Нет,Нет,Нет,1624.0,2125.0,3488.0,Университет Дружбы Народов,Новаторская,Юго-Западная,1624.0,Университет Дружбы Народов,2125.0,Новаторская,501.0,197587.8108414336,17202.0,79,24,0,14,7,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%9E%D0%B1%D1%80%D1%83%D1%87%D0%B5%D0%B2%D0%B0%2C%204%D0%9A1,1.6769,3,3,1.0,1.0,0,0,0,0.8834281075358006
245701.0,2024-11-01,245 701 ₽/м²,40,"Москва, улица Теплый Стан, 14/2",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+14%2F2&totalArea=44.4&roomsCount=2&offerId=301200222&floor=floorOther&repairType=repairTypeCosmetic,1975,9,2.64,Другие,16,16 пассажирских,575.0,Нет,Нет,Да,Нет,717.0,2290.0,3667.0,Генерала Тюленева,Тёплый Стан,Коньково,717.0,Генерала Тюленева,2290.0,Тёплый Стан,1573.0,146520.96129763254,17202.0,40,14,0,12,7,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9%20%D0%A1%D1%82%D0%B0%D0%BD%2C%2014%2F2,1.6769,16,0,0.0,1.0,1,0,1,-0.0177565466720513
237424.0,2024-11-01,237 424 ₽/м²,98,"Москва, улица Академика Варги, 18",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%B0%D1%80%D0%B3%D0%B8%2C+18&totalArea=52.0&roomsCount=2&offerId=313728416&floor=floorOther&repairType=repairTypeWithout,1976,16,2.48,Другие,1,2 пассажирских,111.0,Нет,Нет,Да,Нет,1506.0,1856.0,3401.0,Генерала Тюленева,Тропарёво,Тёплый Стан,1506.0,Генерала Тюленева,1856.0,Тропарёво,350.0,141585.06768441768,17202.0,95,14,1,9,6,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0%20%D0%92%D0%B0%D1%80%D0%B3%D0%B8%2C%2018,1.6769,2,0,0.0,2.0,0,0,1,-0.6447616712383726
251092.0,2024-11-01,251 092 ₽/м²,54,"Москва, улица Генерала Тюленева, 7К1",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%93%D0%B5%D0%BD%D0%B5%D1%80%D0%B0%D0%BB%D0%B0+%D0%A2%D1%8E%D0%BB%D0%B5%D0%BD%D0%B5%D0%B2%D0%B0%2C+7%D0%9A1&totalArea=61.0&roomsCount=3&offerId=311126074&floor=floorOther&repairType=repairTypeCosmetic,1973,9,2.64,Железобетонные,12,12 пассажирских,429.0,Нет,Нет,Да,Нет,598.0,1877.0,2194.0,Генерала Тюленева,Тютчевская,Тёплый Стан,598.0,Генерала Тюленева,2194.0,Тёплый Стан,1596.0,149735.82205259704,17202.0,54,14,0,11,10,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%93%D0%B5%D0%BD%D0%B5%D1%80%D0%B0%D0%BB%D0%B0%20%D0%A2%D1%8E%D0%BB%D0%B5%D0%BD%D0%B5%D0%B2%D0%B0%2C%207%D0%9A1,1.6769,12,0,0.0,1.0,1,0,1,0.4439507954604039
413650.0,2024-11-01,413 650 ₽/м²,19,"Москва, улица Академика Волгина, 8А",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+8%D0%90&totalArea=95.1&roomsCount=3&offerId=311908456&floor=floorTwo&repairType=repairTypeDesign,2010,20,3.0,Железобетонные,6,"10 пассажирских, 8 грузовых",429.0,Нет,Нет,Нет,Нет,825.0,1302.0,1837.0,Университет Дружбы Народов,Беляево,Воронцовская,825.0,Университет Дружбы Народов,1302.0,Беляево,477.0,246675.4129643986,17202.0,19,31,2,12,9,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0%20%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C%208%D0%90,1.6769,10,8,1.3333333333333333,1.6666666666666667,0,0,0,1.6030527053072836
294289.0,2024-12-01,294 289 ₽/м²,34,"Москва, улица Теплый Стан, 25К1",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+25%D0%9A1&totalArea=37.6&roomsCount=1&offerId=310947195&floor=floorLast&repairType=repairTypeEuro,1981,16,2.64,Железобетонные,4,8 пассажирских,255.0,Нет,Нет,Нет,Нет,473.0,2061.0,2517.0,Генерала Тюленева,Тёплый Стан,Тютчевская,473.0,Генерала Тюленева,2061.0,Тёплый Стан,1588.0,174125.1996923259,38138.0,34,16,0,13,9,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9%20%D0%A1%D1%82%D0%B0%D0%BD%2C%2025%D0%9A1,1.6901,8,0,0.0,2.0,0,0,0,0.7044669770520331
239102.0,2024-12-01,239 102 ₽/м²,94,"Москва, улица Генерала Тюленева, 23К1",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%93%D0%B5%D0%BD%D0%B5%D1%80%D0%B0%D0%BB%D0%B0+%D0%A2%D1%8E%D0%BB%D0%B5%D0%BD%D0%B5%D0%B2%D0%B0%2C+23%D0%9A1&totalArea=34.9&roomsCount=1&offerId=313640883&floor=floorOther&repairType=repairTypeCosmetic,1977,16,2.48,Железобетонные,2,4 пассажирских,207.0,Нет,Нет,Да,Нет,790.0,1298.0,1956.0,Генерала Тюленева,Тёплый Стан,Тютчевская,790.0,Генерала Тюленева,1298.0,Тёплый Стан,508.0,141472.10224247086,38138.0,91,11,0,11,8,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%93%D0%B5%D0%BD%D0%B5%D1%80%D0%B0%D0%BB%D0%B0%20%D0%A2%D1%8E%D0%BB%D0%B5%D0%BD%D0%B5%D0%B2%D0%B0%2C%2023%D0%9A1,1.6901,4,0,0.0,2.0,0,0,1,-0.1465348480899505
240678.0,2024-12-01,240 678 ₽/м²,32,"Москва, улица Теплый Стан, 8",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+8&totalArea=59.0&roomsCount=3&offerId=310505447&floor=floorOther&repairType=repairTypeCosmetic,1975,9,2.64,Железобетонные,6,6 пассажирских,216.0,Нет,Нет,Нет,Нет,377.0,1605.0,3351.0,Генерала Тюленева,Тёплый Стан,Коньково,377.0,Генерала Тюленева,1605.0,Тёплый Стан,1228.0,142404.59144429324,38138.0,32,11,0,14,10,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9%20%D0%A1%D1%82%D0%B0%D0%BD%2C%208,1.6901,6,0,0.0,1.0,0,0,0,0.8391644359815943
219941.0,2024-12-01,219 941 ₽/м²,67,"Москва, пос. Завода Мосрентген, улица Героя России Соломатина, 18",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D0%BF%D0%BE%D1%81.+%D0%97%D0%B0%D0%B2%D0%BE%D0%B4%D0%B0+%D0%9C%D0%BE%D1%81%D1%80%D0%B5%D0%BD%D1%82%D0%B3%D0%B5%D0%BD%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%93%D0%B5%D1%80%D0%BE%D1%8F+%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B8+%D0%A1%D0%BE%D0%BB%D0%BE%D0%BC%D0%B0%D1%82%D0%B8%D0%BD%D0%B0%2C+18&totalArea=50.5&roomsCount=1&offerId=310314749&floor=floorTwo&repairType=repairTypeWithout,2002,10,2.65,Железобетонные,6,"6 пассажирских, 6 грузовых",248.0,Нет,Нет,Нет,Нет,914.0,3626.0,4160.0,Тютчевская,Тёплый Стан,Саларьево,914.0,Тютчевская,3626.0,Тёплый Стан,2712.0,130134.90326016211,38138.0,66,6,0,2,2,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D0%BF%D0%BE%D1%81.%20%D0%97%D0%B0%D0%B2%D0%BE%D0%B4%D0%B0%20%D0%9C%D0%BE%D1%81%D1%80%D0%B5%D0%BD%D1%82%D0%B3%D0%B5%D0%BD%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%93%D0%B5%D1%80%D0%BE%D1%8F%20%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B8%20%D0%A1%D0%BE%D0%BB%D0%BE%D0%BC%D0%B0%D1%82%D0%B8%D0%BD%D0%B0%2C%2018,1.6901,6,6,1.0,1.0,0,0,0,-3.3693447394130818
